tool,dataset,pattern,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
rdfjsdataset,wasm_tree_II,S,1000000,5.385552852999419,405672,405672,0.31504158199951054,0.0002241150001063943,0.0000731839993968606,0.000014137000776827335
rdfjsdataset,wasm_tree_FS,POG,1000000,5.779263391000219,404648,410136,0.05703995000012219,0.019830552000552417,0.051892461000010374,0.011388492000289262
rdfjsdataset,wrap_tree,S,1000000,10.757324922000057,25600,25600,0.33880255100037904,0.002405656000599265,0.00007678500004112721,0.0003837860003113747
rdfjsdataset,wasm_tree,S,1000000,5.514737980999984,406184,406184,0.3183685860000551,0.00024046799913048745,0.00003410299960523844,0.000013629999943077565
rdfjsdataset,wasm_tree,S,1000000,5.408589287000709,404136,404136,0.31865045300032946,0.0002460580002516508,0.000034621999599039555,0.000013910000212490558
rdfjsdataset,wasm_tree_FS,POG,1000000,5.503217562000267,404136,411556,0.05913270399998873,0.020958507999777793,0.05377289499994367,0.010426998000591993
rdfjsdataset,wasm_tree_FI,POG,1000000,5.396795997999608,406184,474080,0.21566464400012045,0.018522021000273527,0.20770363799948247,0.010286284999921918
rdfjsdataset,tree,POG,1000000,10.957733410999179,25600,41684,0.3999276219997555,0.16284527799952775,0.39057212499994787,0.17220608399994672
rdfjsdataset,wasm_tree,POG,1000000,5.553240220000036,405672,409800,0.0122321389997378,0.013786789000034333,0.0068037590002641085,0.0037811539992690085
rdfjsdataset,tree,S,1000000,10.899764973999932,25088,25088,0.34631530999951066,0.00040906700026243926,0.00008031400013715029,0.00003114200010895729
rdfjsdataset,wasm_tree_FI,POG,1000000,5.58115509099979,404136,472244,0.2213106860006228,0.0188042980004102,0.21439724800083787,0.009965658000670374
rdfjsdataset,wrap_tree,POG,1000000,11.18152507400047,25088,243692,0.4247042650002986,0.468553054000251,0.41321050699986517,0.44164121600054207
rdfjsdataset,wasm_tree,POG,1000000,6.041214261000045,404648,406380,0.01144371800031513,0.012242306999862194,0.007026019999757409,0.004081637999974191
rdfjsdataset,wrap_tree,POG,1000000,11.060436502000316,25600,243180,0.4088679550001398,0.5065598839996382,0.4142844409998506,0.7199061909997836
rdfjsdataset,wrap_tree,S,1000000,10.978733578000218,25600,25600,0.3454517799997702,0.00239864999987185,0.00007346300035715103,0.00044589499942958354
rdfjsdataset,wasm_tree_FI,POG,1000000,5.539727524999529,404136,472436,0.21755044300016016,0.019544680000282824,0.2119225330008194,0.00982758399937302
