tool,dataset,pattern,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
rdfjsstore,wasm_tree,POG,100000,0.55352708700113,63628,0,0.0016618259996175767,0.017553228000178934,0.0007310380004346371,0.008473233001306653
rdfjsdataset,tree,POG,1000000,10.495284698000178,25600,42196,0.4156642990000546,0.1717263330016285,0.4006789599992335,0.17814249300025403
rdfjsdataset,graphy,S,20000,0.20746323000080882,32256,32256,0.0008385459985584021,0.0003305409997701645,0.00004154899902641773,0.00003192800097167492
rdfjsstore,wasm_tree,POG,100000,0.5297263099998236,63832,0,0.0015925419982522726,0.016305680999532342,0.0007025850005447865,0.007544136000797152
rdfjsstore,wasm_tree,POG,40000,0.252062723999843,41276,0,0.001161242000758648,0.011647933000698685,0.0003984210006892681,0.006367031000554562
rdfjsdataset,tree,S,10000,0.16169566799886526,9216,9216,0.0027370699997991323,0.0002843650002032518,0.00004901999980211258,0.0000297860000282526
rdfjsdataset,wrap_tree,POG,20000,0.9631944459993392,9216,10520,0.02347334299981594,0.05282279599830508,0.020629908001050353,0.03730761299841106
rdfjsdataset,graphy,POG,40000,0.31179798300005496,46080,46080,0.007936672000214457,0.009563020998612046,0.006319448001682758,0.001974212000146508
rdfjsdataset,graphy,S,20000,0.1961371449995786,33280,33280,0.0008632490001618862,0.00031540600024163723,0.00004181599989533425,0.000029387999325990677
rdfjsdataset,tree,S,100000,1.2097145939990879,25600,25600,0.0279044209998101,0.00033126699924468996,0.00006117499992251396,0.000027173999696969987
rdfjsdataset,wasm_tree,S,40000,0.2899444180000573,41764,41764,0.01011965800076723,0.00022643100097775458,0.00003048800118267536,0.000013700000941753387
rdfjsdataset,graphy,POG,80000,0.5390814989991486,67584,70656,0.013724557999521493,0.015695351000875234,0.012745555000379681,0.0035039959996938704
rdfjsstore,n3,S,1000000,6.750385654000565,1268692,0,0.11295726700127125,0.1130188100002706,0.11234508999995887,0.11237531800009311
rdfjsstore,wasm_tree,POG,80000,0.4419848419986665,58904,0,0.001471246000379324,0.017063813999295234,0.000609450999647379,0.01111493800021708
rdfjsstore,n3,S,500000,3.1172584460005166,680652,0,0.05367757000029087,0.05374492200091481,0.05256984600052238,0.052601219000294804
rdfjsdataset,graphy,POG,80000,0.5335145699996501,69632,71680,0.014852628000080586,0.015998632000759246,0.01297307400032878,0.003478667998686433
rdfjsdataset,wasm_tree,POG,20000,0.1784822559989989,33036,33036,0.00040913400053977966,0.0023116370011121035,0.00013496699929237366,0.0012855500001460313
rdfjsstore,wasm_tree,S,20000,0.15135549600049852,34204,0,0.005308920999988914,0.00539818400144577,0.00007178900018334389,0.0001076009999960661
rdfjsdataset,wrap_tree,POG,1000000,10.867343744998799,25600,244716,0.4006625299993902,0.4519998509995639,0.3878978210017085,0.4282227110005915
rdfjsstore,wasm_tree,S,20000,0.15758545700088145,33724,0,0.005706515001133085,0.005805875999853015,0.00007961999997496604,0.00011860400065779686
rdfjsdataset,graphy,S,10000,0.12314549000002444,13312,13312,0.0008813950009644031,0.00035735500045120717,0.000047810999676585196,0.00003545899875462055
rdfjsdataset,tree,S,80000,0.9074497369993478,9216,9216,0.02163063899986446,0.0003212889991700649,0.0000575799997895956,0.000026961999014019965
rdfjsdataset,wasm_tree,S,20000,0.19084095899946987,33036,33036,0.00484243599884212,0.00020818999968469143,0.00002992899902164936,0.000012830998748540879
rdfjsdataset,wrap_tree,S,20000,0.2883660959992558,8704,8704,0.0052028299998492,0.0018850110005587339,0.00005652200058102608,0.0002334000002592802
rdfjsdataset,wasm_tree,S,80000,0.4928096979986876,60464,60464,0.020242953000590206,0.00023714599944651128,0.00003174100071191788,0.00001338999904692173
rdfjsdataset,wrap_tree,POG,100000,1.1567342710010708,25088,42552,0.0307707940004766,0.06629436999931931,0.030251912999898194,0.06189570800028742
rdfjsstore,wasm_tree,S,40000,0.26094274399988354,41480,0,0.010818187000229955,0.010912309000268579,0.00007653599977493286,0.0001120819989591837
rdfjsstore,n3,S,10000,0.12329041799902916,51064,0,0.004446765000000596,0.004556028999388218,0.0008650439996272326,0.0008952660001814365
rdfjsstore,wasm_tree,S,10000,0.08291849399916827,12552,0,0.002955335998907685,0.0030426329988986252,0.00007753000035881996,0.00011566000059247017
rdfjsdataset,graphy,POG,500000,2.7149413890000433,306724,348248,0.10965476899966597,0.06724373899959028,0.09141792299970984,0.12235192199982703
rdfjsstore,n3,S,1000000,6.734028206000104,1271864,0,0.11634258400090039,0.1164207630008459,0.11554614900052547,0.11557395900040865
rdfjsstore,n3,S,100000,0.7299989360012114,170672,0,0.00973005000129342,0.009802028000354767,0.00880945099890232,0.008847086999565363
rdfjsstore,wasm_tree,POG,80000,0.4278927469998598,58012,0,0.0015074329990893602,0.017141435999423266,0.0008114820010960102,0.007478046000003815
rdfjsstore,wasm_tree,S,100000,0.5493786880001426,62676,0,0.02631930699944496,0.026409394999966026,0.00007755200006067753,0.00011305500008165836
rdfjsdataset,graphy,S,100000,0.6429665900003165,78604,78604,0.0008710169997066259,0.0003246769998222589,0.000043428000062704085,0.000030494000762701036
rdfjsstore,wasm_tree,POG,40000,0.26205871099978684,41944,0,0.0011436890009790658,0.012973617000505328,0.0005994349997490645,0.00674711399897933
rdfjsstore,wasm_tree,S,40000,0.25859544800035655,41948,0,0.01049605399928987,0.0105873770006001,0.000075161999091506,0.00011042300052940845
rdfjsdataset,tree,POG,40000,0.5113082360010595,9216,9216,0.013161387000232935,0.009608056999742985,0.012420869000256062,0.005475813001394272
rdfjsstore,wasm_tree,POG,10000,0.09157161500118673,11760,0,0.00133080100081861,0.004127298001199961,0.0001367220003157854,0.004090366000309586
rdfjsdataset,wrap_tree,POG,1000000,10.375975324001164,25600,244204,0.4135514110010117,0.45769829299859704,0.40170948600023987,0.42674789999984203
rdfjsdataset,tree,S,100000,1.1381369209997356,25088,25088,0.027027568999677898,0.0003320150002837181,0.0000602170005440712,0.000025526000186800956
rdfjsdataset,wrap_tree,S,1000000,10.462154957000166,26112,26112,0.33891112300008536,0.0024523670002818106,0.00007119799964129925,0.0002750960011035204
rdfjsstore,n3,POG,1000000,6.627289317999035,1278856,0,0.12533191900141538,0.20225563800148666,0.30109061899967493,0.3212175030000508
rdfjsdataset,graphy,S,500000,2.659045222999528,306724,306724,0.0009239330012351275,0.0003647910002619028,0.000050416000187397,0.00003055999986827374
rdfjsdataset,tree,POG,40000,0.5041226829998195,8192,8192,0.012850913999602198,0.00919420100003481,0.012406380999833346,0.005786709999665618
rdfjsdataset,wrap_tree,S,10000,0.16326873300038278,9216,9216,0.002768710000440478,0.001896416001021862,0.000052915001288056376,0.00023858099989593028
rdfjsdataset,graphy,POG,10000,0.11608540100045502,14336,14336,0.002502175999805331,0.0020271429996937514,0.0013404699992388487,0.004870225999504328
rdfjsdataset,graphy,POG,80000,0.5188445199988783,68096,70656,0.014741431999951602,0.015792446998879314,0.013630375999957324,0.0033703770004212858
rdfjsstore,n3,POG,100000,0.7213931820001453,172440,0,0.0295341290012002,0.03605627300031483,0.028994697999209167,0.035550591999664906
rdfjsdataset,wasm_tree,S,1000000,5.274884771000594,404648,404648,0.3101581009998918,0.0002431169990450144,0.000036563999950885775,0.00001394599862396717
rdfjsdataset,wasm_tree,S,1000000,5.26500385800004,405672,405672,0.3127451089993119,0.0002372210007160902,0.00003451400063931942,0.000013566000387072563
rdfjsdataset,wrap_tree,S,500000,5.553231974000111,25600,25600,0.16483891800045966,0.002033449999988079,0.00007563400082290173,0.00026310399919748305
rdfjsdataset,wasm_tree,POG,10000,0.11898883299902081,13312,13312,0.0005838939994573594,0.0015687620006501674,0.00011652000062167645,0.0013049010001122952
rdfjsdataset,wasm_tree,POG,80000,0.5772439680006355,59952,62000,0.001095201000571251,0.005587048999965191,0.0005851719994097948,0.0005339749995619059
rdfjsdataset,wasm_tree,S,80000,0.5821675359997899,61488,61488,0.021940445000305772,0.0003356929998844862,0.00003895300067961216,0.0000301510002464056
rdfjsdataset,graphy,POG,80000,0.6213765219990164,68608,70144,0.016222001999616622,0.022078141000121832,0.016148020999506116,0.004035441000014544
rdfjsstore,n3,S,40000,0.37654858199879526,90396,0,0.0049801129996776584,0.005055118000134826,0.003934115000069141,0.003972585998475551
rdfjsdataset,tree,S,40000,0.5732132790014147,9728,9728,0.011967633999884129,0.0003862909991294146,0.00007015899941325188,0.00002877799980342388
rdfjsdataset,tree,POG,10000,0.16062731300108135,8704,8704,0.0034069229997694492,0.002309033999219537,0.0031433210000395774,0.002090811001136899
rdfjsdataset,tree,POG,40000,0.48133780399896203,9216,9216,0.01294607799872756,0.009271406000480056,0.012521492000669241,0.006385680001229048
rdfjsstore,n3,S,40000,0.3318570429999381,89888,0,0.004261197999119759,0.004330261999741196,0.006054132999852299,0.006091442000120878
rdfjsdataset,wasm_tree,S,20000,0.17224889499880375,33036,33036,0.00485355400107801,0.00022149799950420856,0.00002830599993467331,0.00001304899901151657
rdfjsdataset,wasm_tree,S,80000,0.49874063999950885,62000,62000,0.020308870000764728,0.00023753800056874752,0.0000323099996894598,0.000013620998710393905
rdfjsstore,n3,S,1000000,6.814852983999997,1278600,0,0.11784266800060868,0.11791137500107288,0.11533388599939644,0.11536180000007153
rdfjsdataset,wrap_tree,S,500000,5.302367513999343,25600,25600,0.14885947000049055,0.002012711999937892,0.0000641890000551939,0.00023649900034070014
rdfjsdataset,wrap_tree,POG,100000,1.6448763599991798,9216,40224,0.03164260799996555,0.06669690699875355,0.030643071999773383,0.06373828599974513
rdfjsstore,n3,POG,500000,3.140285475000739,671716,0,0.06321693000011146,0.07423187100142241,0.05040237499959767,0.060927489999681714
rdfjsdataset,graphy,S,10000,0.11618245100043714,13312,13312,0.0007901459988206625,0.00033015299960970876,0.0000396100003272295,0.000030368000268936157
rdfjsdataset,wasm_tree,S,40000,0.28015348500013354,41252,41252,0.009895711001008748,0.00022074400074779987,0.00003046499937772751,0.000013609999790787697
rdfjsstore,n3,S,100000,0.7085525090005249,170056,0,0.009582296000793576,0.009654126999899745,0.009011477001011372,0.009048530999571085
rdfjsdataset,wrap_tree,POG,20000,0.3012481240015477,9216,10520,0.006541497001424432,0.015627924999222158,0.006568430000916123,0.015573553999885918
rdfjsdataset,tree,POG,100000,1.2139168749991804,25600,25600,0.030998584000393747,0.018564141999930145,0.03041245299950242,0.013236101999878883
rdfjsstore,n3,POG,1000000,6.632400493999943,1276340,0,0.09497861099988222,0.10922553599998355,0.09660212500020862,0.16453080900013448
rdfjsstore,wasm_tree,POG,80000,0.43547059000097216,58340,0,0.0014920790009200573,0.014490748999640346,0.0006955820005387068,0.008533607000485062
rdfjsstore,wasm_tree,S,500000,2.1860710999984296,215520,0,0.1394842140004039,0.13958598200045527,0.00009130900166928768,0.00012801900133490562
rdfjsdataset,graphy,POG,10000,0.113385562999174,12800,14336,0.0026867589987814426,0.002012752000242472,0.0025066360011696816,0.003683583999052644
rdfjsdataset,wrap_tree,S,10000,0.1640450419988483,9216,9216,0.0028370270002633334,0.0018953999988734723,0.000050305001437664034,0.0002390140015631914
rdfjsdataset,wasm_tree,S,40000,0.28554559499956667,41764,41764,0.01027301099896431,0.0002212600000202656,0.00003062999993562698,0.000013624999672174454
rdfjsdataset,wrap_tree,POG,80000,0.9341104060001671,25600,38680,0.02615180299989879,0.060167523000389335,0.025093704000115395,0.058018520999699834
rdfjsdataset,wrap_tree,S,10000,0.16678858299925922,9216,9216,0.002702341999858618,0.001971433999016881,0.000051628999412059784,0.00023811300098896027
rdfjsdataset,graphy,POG,40000,0.31649600400030614,47104,47104,0.007953956000506877,0.009343801999464631,0.00599855500087142,0.002012050000950694
rdfjsdataset,tree,POG,80000,0.9461521349996328,9216,9216,0.026497219000011684,0.015610930999740959,0.02497515399940312,0.009939765000715852
rdfjsstore,wasm_tree,S,80000,0.4423140219990164,57916,0,0.021280676001682878,0.0213687790017575,0.0000817440003156662,0.00011754300072789192
rdfjsdataset,graphy,S,80000,0.5092440430000424,68096,68096,0.0007841860000044107,0.00031361700035631657,0.00004247899912297726,0.00003080999851226806
rdfjsdataset,graphy,S,500000,2.7005560539998115,307236,307236,0.000785054000094533,0.00031748400069773195,0.00004149600118398666,0.00002904600091278553
rdfjsdataset,graphy,S,40000,0.3142004179991782,46080,46080,0.0008818750008940697,0.0003207050003111362,0.000040157999843358994,0.00003269999846816063
rdfjsdataset,graphy,S,80000,0.5306472100000829,68096,68096,0.0007924770005047321,0.00031805600039660933,0.00003963099978864193,0.000029941000044345854
rdfjsdataset,tree,POG,500000,5.511026931999251,25088,29012,0.19444209499843418,0.08583107599988579,0.19268247899971902,0.08389980999939144
rdfjsstore,n3,S,10000,0.11516779300011694,51028,0,0.00428036000020802,0.004353877000510693,0.0009393229987472296,0.0009680519998073578
rdfjsstore,wasm_tree,POG,20000,0.13914709099940956,17680,0,0.0009060420002788305,0.007000182000920177,0.00020146200060844422,0.004850833000615239
rdfjsdataset,graphy,S,40000,0.9762919350005687,46080,46080,0.0027143280003219844,0.0011429630015045405,0.00014379299990832805,0.00011575200036168098
rdfjsdataset,graphy,POG,20000,0.20465232899971306,32256,32256,0.004848091000691056,0.006984111001715064,0.0036176999993622304,0.002222242999821901
rdfjsdataset,tree,S,40000,0.5014787690006196,9216,9216,0.011170018998906016,0.0003098750002682209,0.00005404500104486942,0.000026412999257445334
rdfjsdataset,graphy,POG,10000,0.11580997899919748,13312,14336,0.002613135000690818,0.0020257590003311633,0.002549658000469208,0.00363765599951148
rdfjsdataset,wrap_tree,S,10000,0.16028144100122155,9728,9728,0.0026861219983547926,0.0019358059987425805,0.0000512240007519722,0.00023554099909961224
rdfjsdataset,wrap_tree,POG,40000,0.5120509830005467,9216,14352,0.013684534000232815,0.03333551300130785,0.01335938499867916,0.03667532699927688
rdfjsstore,wasm_tree,S,80000,0.43293286800011993,58940,0,0.020641187001019717,0.02073128500021994,0.00007711900025606155,0.00011151999980211257
rdfjsstore,wasm_tree,S,80000,0.43520906700007617,56608,0,0.02081751300022006,0.020906742000952362,0.00007866699993610382,0.00011997400037944317
rdfjsstore,wasm_tree,POG,80000,0.430591099999845,58932,0,0.001563544999808073,0.01529538599960506,0.0007781750001013279,0.008382811998948456
rdfjsdataset,wasm_tree,POG,40000,0.2727547909989953,41764,41764,0.0005456360001116991,0.0038260840009897946,0.0002875209990888834,0.0008384440001100302
rdfjsstore,n3,S,100000,0.7343984329998493,171244,0,0.010038512000814081,0.010109528999775647,0.00900178299844265,0.009037681998685002
rdfjsdataset,graphy,S,20000,0.19801838899962604,34816,34816,0.000771492999047041,0.00032354499958455564,0.00004465700127184391,0.00003366499952971935
rdfjsdataset,wrap_tree,S,80000,0.9274069350007922,9216,9216,0.02290064200013876,0.0021024479996412993,0.00006476199999451638,0.00023887200094759465
rdfjsdataset,wasm_tree,POG,80000,0.4929019430000335,60464,60464,0.0009597330000251532,0.0047702409997582434,0.0005227920003235341,0.00047082499973475934
rdfjsstore,n3,S,500000,3.1102716010008007,672812,0,0.053966688999906184,0.05403249699994922,0.05290077099949121,0.05293380500003696
rdfjsdataset,graphy,POG,80000,0.5214742149990051,69120,71680,0.013382372999563814,0.015740994999185205,0.012360187001526355,0.0034455040004104376
rdfjsdataset,wasm_tree,S,40000,0.28448471299931405,41252,41252,0.010468026999384164,0.00022664500027894972,0.000030392000451684,0.00001604299992322922
rdfjsdataset,wrap_tree,S,1000000,10.980168695000932,25600,25600,0.34435291299968956,0.002412604000419378,0.00007408300042152405,0.00026575600169599054
rdfjsdataset,graphy,S,20000,0.20495930800028145,32768,32768,0.0008631030004471541,0.0004068059995770454,0.00004487000033259392,0.000031964998692274096
rdfjsdataset,wasm_tree,POG,500000,2.5811960710007695,225744,218356,0.0065174109991639854,0.019145382998511196,0.0033736109994351865,0.002377485999837518
rdfjsstore,wasm_tree,POG,10000,0.08677030899934471,12192,0,0.0008485610000789165,0.0031773639991879462,0.00012025499902665615,0.003913905998691916
rdfjsstore,n3,POG,20000,0.1907966360002756,64088,0,0.003978834999725222,0.006268532998859882,0.008042817000299692,0.010333227999508381
rdfjsstore,n3,POG,80000,0.5963230799995363,154120,0,0.02526407100073993,0.033627109000459315,0.037027922000736,0.04270629600062966
rdfjsdataset,wrap_tree,POG,100000,1.1478513250015676,25088,41356,0.03190053699910641,0.06805558100156486,0.03133272399939597,0.06196753699891269
rdfjsdataset,wasm_tree,S,1000000,5.423944815000519,403624,403624,0.3179101400002837,0.00024121100082993507,0.00003544200025498867,0.00001366100087761879
rdfjsdataset,tree,POG,20000,0.2947912659998983,9216,9216,0.0068106819987297056,0.004551477000117302,0.0064032809995114804,0.005144053999334573
rdfjsdataset,wasm_tree,S,20000,0.18394000800140203,33548,33548,0.004853953000158072,0.00021353000029921532,0.00002942500077188015,0.000013964999467134476
rdfjsstore,wasm_tree,S,500000,2.1914821899998933,215620,0,0.13699984600022436,0.1371131210010499,0.00012192399986088276,0.00015918900072574616
rdfjsstore,wasm_tree,POG,10000,0.08480389499850571,11588,0,0.0008301680013537407,0.0032607510015368463,0.00012747300043702126,0.004579603999853134
rdfjsdataset,graphy,POG,80000,0.5278928699996323,68096,70144,0.01467971899919212,0.015687668001279235,0.013133675001561642,0.003539475999772549
rdfjsstore,wasm_tree,POG,80000,0.4234822610002011,58140,0,0.0014913229998201132,0.01535699599981308,0.0006679030004888773,0.0070141230002045635
rdfjsdataset,tree,POG,10000,0.16125543599948286,9216,9216,0.003269735999405384,0.0023338690008968114,0.003035234000533819,0.0020098299998790024
rdfjsstore,n3,S,1000000,6.720435287000611,1276464,0,0.11389654099941254,0.11395916800014674,0.11312752399966121,0.11315689599886537
rdfjsdataset,graphy,POG,10000,0.1119468109998852,13312,13824,0.0027578229997307063,0.00220996200107038,0.0015916169993579388,0.004730599999427795
rdfjsstore,wasm_tree,POG,40000,0.2625478579998016,42008,0,0.0010315940007567406,0.01324885700084269,0.0005398999992758035,0.006929509999230504
rdfjsstore,wasm_tree,POG,100000,0.5161299920007586,65520,0,0.0016073890011757612,0.016422577001154424,0.0007191209997981787,0.007832334998995065
rdfjsstore,n3,S,100000,0.7147968180011958,173244,0,0.011613773999735713,0.011691476000472904,0.01022710500098765,0.01026460700109601
rdfjsdataset,tree,POG,40000,0.5100512460004538,8704,8704,0.013174796000123024,0.009609758999198675,0.01291266200132668,0.005611793000251055
rdfjsdataset,tree,POG,100000,1.1704016970004887,25088,25088,0.03102760300040245,0.018043964000418782,0.03089149300009012,0.012728450000286102
rdfjsdataset,wrap_tree,POG,100000,1.1393984769992531,25600,42428,0.03276510100066662,0.06582681200094521,0.03066822399944067,0.06094253100082278
rdfjsdataset,graphy,S,1000000,5.520044656999409,588312,588312,0.0007986299991607666,0.0003251979984343052,0.00004149300046265125,0.00002911899983882904
rdfjsdataset,tree,S,10000,0.1628550680000335,9216,9216,0.0026249289996922017,0.0002726549990475178,0.000045315999537706376,0.000029999999329447747
rdfjsdataset,tree,POG,10000,0.17101257700100542,9728,9728,0.003289547000080347,0.002348139001056552,0.0031408249996602534,0.0020228739995509387
rdfjsstore,n3,S,500000,3.1025150879994037,681224,0,0.05361948800086975,0.05368749500066042,0.05268251200020313,0.05271619299985469
rdfjsstore,wasm_tree,POG,20000,0.14711737100034952,34672,0,0.0009406679999083281,0.008945490999147297,0.0002255800012499094,0.0030411890000104904
rdfjsdataset,tree,S,500000,5.3602394239995625,25600,25600,0.1496228379998356,0.00037010999955236913,0.00005896200053393841,0.000026985999196767806
rdfjsstore,wasm_tree,POG,500000,2.20968673799932,213780,0,0.007032048000022769,0.03351429999992252,0.0033976390007883312,0.01972134800069034
rdfjsdataset,wasm_tree,S,100000,0.6013811549991369,67724,67724,0.02449924900010228,0.00023310500010848044,0.00003186099976301193,0.00001370600052177906
rdfjsdataset,wasm_tree,S,80000,0.49042928900010885,60976,60976,0.01980597199872136,0.00024063699878752232,0.00003160800039768219,0.000013022998347878456
rdfjsstore,wasm_tree,POG,1000000,4.493741735000163,391984,0,0.01307957600057125,0.04750130600109696,0.006843398001044988,0.030996106000617148
rdfjsdataset,graphy,POG,40000,0.30337169199995695,46080,46080,0.007819821000099182,0.0094292270001024,0.005901464998722077,0.0019433019999414683
rdfjsstore,wasm_tree,POG,1000000,4.518540487000719,389456,0,0.012735542999580502,0.04949907400086522,0.007609511999413371,0.035073060000315306
rdfjsdataset,tree,POG,80000,0.9285394059997052,25088,25088,0.027414295000955463,0.015553231999278069,0.026402502000331878,0.010463726999238133
rdfjsstore,n3,POG,40000,0.33594582800008355,88484,0,0.010469871999695898,0.014486902998760343,0.00549307700060308,0.011071583999320865
rdfjsdataset,wrap_tree,POG,100000,1.1882600689996035,25600,41928,0.03222297699935734,0.06657111500017344,0.031576106000691655,0.0647965420000255
rdfjsdataset,wasm_tree,S,20000,0.17708580600097776,32524,32524,0.0048929379992187026,0.00020893500000238418,0.00002904599905014038,0.00001529499888420105
rdfjsstore,n3,S,1000000,6.739632789999247,1272588,0,0.12041257300041616,0.12047548599913717,0.11454948399960994,0.11457833000086248
rdfjsstore,n3,POG,500000,3.1202697959989307,674248,0,0.06357867499999702,0.07401439899951219,0.04846325800009072,0.0582820050008595
rdfjsdataset,graphy,POG,100000,0.6509003790002317,79272,86464,0.01941085899993777,0.015704895000904797,0.01799799600057304,0.006219526998698712
rdfjsdataset,graphy,S,100000,0.6602964949999005,77068,80140,0.0007793469987809658,0.0020456819999963047,0.00007342199981212616,0.000030479999259114267
rdfjsdataset,graphy,S,40000,0.3134422289989889,46080,46080,0.0008805960007011891,0.0003173969984054565,0.00004062500037252903,0.000029660001397132875
rdfjsdataset,tree,S,40000,0.5047480929996818,9216,9216,0.011128327999264002,0.0003791509997099638,0.00005363599956035614,0.000026859000325202943
rdfjsdataset,wasm_tree,S,500000,2.615303302999586,215108,215108,0.13936532100103796,0.0002465819995850325,0.00003256499953567982,0.000014166999608278275
rdfjsdataset,wasm_tree,S,100000,0.5974390819985419,65164,65164,0.024937395000830292,0.00023608100041747093,0.000033647000789642337,0.000013320999220013619
rdfjsdataset,tree,S,1000000,10.719142105998472,24576,24576,0.3447804550006986,0.0007027229983359575,0.00010202099941670895,0.00004758100025355816
rdfjsstore,n3,S,80000,0.9885546679999679,153288,0,0.009459214000031352,0.009545334000140428,0.008458037000149488,0.00851162499934435
rdfjsdataset,tree,S,40000,0.49864471700042484,9216,9216,0.011024396998807789,0.00029720200039446353,0.000052560999989509585,0.000026844000443816187
rdfjsdataset,wasm_tree,S,20000,0.17482593999989332,32524,32524,0.004892122998833656,0.0002109170015901327,0.000028528999537229537,0.000013450000435113906
rdfjsstore,wasm_tree,S,20000,0.14428113199956716,17212,0,0.005415852999314665,0.005512542000040412,0.00007211199961602688,0.00010802599973976612
rdfjsstore,n3,S,80000,0.5930535140000284,154096,0,0.00813900899887085,0.008209276000037789,0.007348487999290228,0.007383073998615146
rdfjsdataset,tree,POG,20000,0.28588387300074103,9216,9216,0.006612630000337958,0.004506981000304222,0.006325340000912547,0.005157603999599815
rdfjsstore,n3,POG,500000,3.2311371040008963,669908,0,0.064421167999506,0.07570343999937176,0.04920918099954724,0.059937000000849366
rdfjsdataset,graphy,POG,1000000,5.624571778001264,588312,693376,0.22706551400013267,0.11334756899997592,0.13504634599946438,0.07622704400122166
rdfjsdataset,wrap_tree,POG,10000,0.16634067200124264,8704,8704,0.003327011998742819,0.008632357999682426,0.0030957660004496575,0.00914295400120318
rdfjsstore,wasm_tree,S,10000,0.08099360599927605,11776,0,0.003067536998540163,0.0031580799985677006,0.00007272600010037423,0.00011047499999403953
rdfjsstore,n3,POG,1000000,6.8881584450006486,1271652,0,0.09857973299920558,0.11419691699929535,0.08723434399999679,0.1574373220000416
rdfjsdataset,graphy,POG,10000,0.11260564900003374,12800,15360,0.002612448999658227,0.0020991990007460117,0.0015048659984022378,0.004960621999576688
rdfjsdataset,wrap_tree,POG,500000,5.322860578000546,25600,135064,0.2034627229999751,0.26384965700097385,0.19567830299958586,0.23747498700022698
rdfjsdataset,wasm_tree,S,80000,0.505251832999289,60464,60464,0.020513169998303056,0.0002836860008537769,0.000035491999238729476,0.000013690998777747154
rdfjsdataset,graphy,S,10000,0.11854835899919272,12288,12288,0.0008907009996473789,0.0007650979999452829,0.00004434399865567684,0.00003563399985432625
rdfjsstore,n3,POG,500000,3.0823878859989344,675696,0,0.0629565009996295,0.07388267800025641,0.0485284640006721,0.05870270999893546
rdfjsdataset,tree,S,20000,0.2726092570014298,9216,9216,0.005197884000837803,0.0002813440002501011,0.00004657500050961971,0.000027233000844717025
rdfjsstore,wasm_tree,S,1000000,4.48432744999975,391196,0,0.31392553499899806,0.3140139700006694,0.00007143599912524224,0.00010005899891257287
rdfjsdataset,wrap_tree,S,80000,0.9236340769995004,9216,9216,0.02264215600118041,0.002114267000928521,0.00006295100040733815,0.00024283700063824654
rdfjsdataset,wasm_tree,POG,100000,0.6270499399993569,65676,67724,0.0011798500008881091,0.0060899410005658865,0.0007065000012516975,0.0005852109994739294
rdfjsstore,n3,S,10000,0.11410349499993026,50540,0,0.004524042999371886,0.004598138999193907,0.0008893660008907318,0.0009188890010118485
rdfjsstore,n3,S,40000,0.341888660999015,88964,0,0.0046172749996185305,0.004686989000067115,0.003622801000252366,0.0036550879999995233
rdfjsdataset,wasm_tree,POG,80000,0.508891995999962,62000,62000,0.0009673509988933802,0.0048239670004695655,0.0005141850002110004,0.00047205499932169914
rdfjsdataset,graphy,POG,1000000,5.537095870999619,589336,691984,0.22617631000094116,0.10418623199872673,0.13345975399948656,0.07783977800048887
rdfjsdataset,wrap_tree,S,1000000,11.055418867999688,25600,25600,0.33826050099916755,0.0024243759997189043,0.0000777049995958805,0.0002674410007894039
rdfjsdataset,wrap_tree,S,80000,0.9864804610013962,25600,25600,0.023542223000898956,0.0021155150011181833,0.00008380000106990338,0.0002517310008406639
rdfjsdataset,graphy,POG,20000,0.24348529299907387,35840,35840,0.00481827799975872,0.00703197400085628,0.0036328300014138223,0.002273990999907255
rdfjsstore,wasm_tree,POG,500000,2.2051678589992223,213996,0,0.0068277770001441244,0.03215675000101328,0.0037296319995075464,0.01987070900015533
rdfjsstore,wasm_tree,POG,1000000,4.505344310000539,391848,0,0.012986356999725104,0.04601002199947834,0.007154750000685453,0.033950109999626873
rdfjsstore,n3,S,500000,3.1836891319993885,674400,0,0.05348857400007546,0.05355754699930549,0.05256118299998343,0.0525940220002085
rdfjsdataset,graphy,S,40000,0.31193268300034105,46592,46592,0.0007841730006039143,0.00031746800057590006,0.00004230899922549725,0.000029585000127553938
rdfjsstore,n3,S,80000,0.5888438600003719,154816,0,0.00792327400110662,0.008014134000986814,0.0071247490011155604,0.007160631000995636
rdfjsdataset,wrap_tree,S,20000,0.29166537999920544,9216,9216,0.00578905599936843,0.0020127080008387564,0.000052938999608159065,0.00024065300077199937
rdfjsstore,n3,POG,20000,0.19730146099999546,65224,0,0.004126184999942779,0.006565666999667883,0.010171994999051094,0.013395641999319195
rdfjsstore,wasm_tree,S,100000,0.5393826880007982,64084,0,0.026405408000573515,0.02649358900077641,0.00007983400113880634,0.00011598999984562397
rdfjsdataset,wrap_tree,POG,40000,0.4802379769999534,9216,13936,0.012963995000347495,0.03321464699879289,0.01261732199974358,0.034506427999585865
rdfjsdataset,graphy,POG,1000000,5.595184783998877,589336,692364,0.21911548699997366,0.10881483899988234,0.13975478199869396,0.0737253569997847
rdfjsdataset,wasm_tree,S,80000,0.5021785949990153,61488,61488,0.020477207999676467,0.0002389460001140833,0.000032096000388264655,0.000013346999883651733
rdfjsdataset,graphy,POG,500000,2.6685346499998124,305700,348248,0.11631930000148713,0.05841127900034189,0.09935221600160003,0.12166939500160515
